40962
169 0.333507 0.924159 0.862319
170 0.048690 0.253643 0.446136
171 0.104628 0.348476 0.740098
172 0.680514 0.622384 0.710528
173 0.204924 0.341698 0.676242
174 0.879235 0.543678 0.282700
175 0.030235 0.710337 0.007884
176 0.372679 0.530537 0.922111
177 0.089495 0.405942 0.024313
178 0.342611 0.622231 0.279068
179 0.209750 0.115703 0.577140
180 0.695270 0.671957 0.948861
181 0.002703 0.647197 0.600392
182 0.588740 0.962770 0.016872
183 0.696482 0.813679 0.509807
184 0.333965 0.790840 0.097243
185 0.442036 0.519952 0.693956
186 0.090886 0.227760 0.410302
187 0.623295 0.886961 0.618826
188 0.133461 0.980580 0.871786
189 0.502721 0.922348 0.541381
190 0.923306 0.829897 0.968286
191 0.919783 0.036034 0.174772
192 0.389135 0.952143 0.300029
193 0.160468 0.886305 0.446394
194 0.907876 0.160230 0.661118
195 0.440264 0.076487 0.696463
196 0.247399 0.039616 0.059944
197 0.061079 0.907733 0.739884
198 0.898062 0.672582 0.528940
199 0.304446 0.997962 0.362189
200 0.470649 0.378245 0.979527
201 0.174658 0.327988 0.680349
202 0.063208 0.607249 0.477647
203 0.284000 0.238413 0.514513
204 0.367928 0.456520 0.337477
205 0.970494 0.133439 0.096804
206 0.343392 0.591027 0.659176
207 0.397257 0.999278 0.351893
208 0.721407 0.637583 0.813054
209 0.976226 0.889794 0.764562
210 0.698248 0.335498 0.147686
211 0.062636 0.241902 0.432281
212 0.521996 0.773084 0.958741
213 0.117320 0.107004 0.589695
214 0.745398 0.848150 0.935832
215 0.983426 0.399802 0.380335
216 0.147809 0.684934 0.656762
217 0.862063 0.097258 0.497777
218 0.581082 0.241557 0.169025
219 0.859581 0.058535 0.470621
220 0.115834 0.457059 0.979962
221 0.423706 0.857125 0.117316
222 0.271252 0.403793 0.399812
223 0.671383 0.344718 0.713767
224 0.639187 0.399161 0.431760
225 0.614528 0.070042 0.822407
226 0.653421 0.726342 0.536923
227 0.110477 0.405036 0.405374
228 0.321043 0.029950 0.737254
229 0.109784 0.606308 0.703217
230 0.634786 0.959142 0.103298
231 0.867167 0.029190 0.534917
232 0.404244 0.524184 0.365100
233 0.190567 0.019123 0.518150
234 0.842777 0.373216 0.222864
235 0.080532 0.085311 0.221396
236 0.100014 0.265040 0.066149
237 0.065605 0.856276 0.162120
238 0.559682 0.773456 0.456410
239 0.153369 0.199596 0.432984
240 0.528234 0.349440 0.781480
241 0.751022 0.927212 0.028953
242 0.895691 0.392569 0.878372
243 0.690785 0.987349 0.759282
244 0.364545 0.501063 0.376389
245 0.364912 0.260904 0.495970
246 0.681740 0.277340 0.524380
247 0.117380 0.159845 0.046806
248 0.970731 0.003860 0.178580
249 0.612867 0.081370 0.881897
250 0.719620 0.966390 0.507636
251 0.300404 0.549501 0.930819
252 0.520761 0.267207 0.877399
253 0.371919 0.001383 0.247685
254 0.318234 0.858777 0.458503
255 0.444587 0.336102 0.880678
256 0.945027 0.991890 0.376741
257 0.966147 0.791880 0.675689
258 0.244889 0.216457 0.166048
259 0.922757 0.294077 0.453094
260 0.493958 0.778172 0.844235
261 0.139073 0.426904 0.842855
262 0.818033 0.102414 0.156383
263 0.304199 0.075359 0.424663
264 0.107618 0.568218 0.246557
265 0.596433 0.117526 0.975884
266 0.932561 0.391797 0.242179
267 0.250398 0.483394 0.039993
268 0.639705 0.408303 0.377407
269 0.809365 0.709035 0.954334
270 0.351936 0.897543 0.769967
271 0.357425 0.621665 0.288570
272 0.874400 0.112427 0.212434
273 0.183033 0.403026 0.745233
274 0.526907 0.487676 0.000546
275 0.425402 0.063554 0.208253
276 0.932394 0.215398 0.858338
277 0.802893 0.159146 0.605712
278 0.115662 0.727888 0.637462
279 0.811939 0.479385 0.914863
280 0.049349 0.292889 0.715053
281 0.418109 0.172951 0.107211
282 0.817339 0.473143 0.882284
283 0.733289 0.409726 0.373511
284 0.515638 0.889060 0.737279
285 0.005153 0.694158 0.919507
286 0.710456 0.177006 0.483518
287 0.140316 0.358995 0.937117
288 0.923305 0.282837 0.339631
289 0.600213 0.963197 0.147801
290 0.256917 0.873557 0.491892
291 0.898961 0.185518 0.532669
292 0.326270 0.316543 0.446877
293 0.433077 0.357347 0.914971
294 0.731744 0.727547 0.289913
295 0.577709 0.779179 0.795590
296 0.344530 0.770873 0.735894
297 0.141506 0.865945 0.441321
298 0.486410 0.448369 0.567846
299 0.621169 0.498180 0.866789
300 0.627735 0.401428 0.416692
301 0.810839 0.348192 0.211455
302 0.059383 0.876027 0.918546
303 0.120120 0.334474 0.175372
304 0.115898 0.899867 0.056877
305 0.980486 0.096451 0.863471
306 0.566506 0.367917 0.342342
307 0.757364 0.314573 0.657319
308 0.517326 0.484966 0.901162
309 0.554645 0.826862 0.725574
310 0.038557 0.773110 0.216870
311 0.903150 0.042924 0.333072
312 0.099733 0.475589 0.820022
313 0.298187 0.150935 0.330267
314 0.813880 0.140384 0.227362
315 0.068852 0.705710 0.395233
316 0.310840 0.718626 0.335978
317 0.727771 0.815199 0.217663
318 0.973819 0.162358 0.290841
319 0.179795 0.345506 0.480061
320 0.522176 0.853606 0.889448
321 0.220104 0.622894 0.111496
322 0.458970 0.322334 0.316501
323 0.482584 0.729828 0.069183
324 0.879173 0.734814 0.176499
325 0.939161 0.506312 0.999809
326 0.197259 0.534908 0.290248
327 0.304174 0.591065 0.921719
328 0.805264 0.723941 0.559174
329 0.922299 0.492361 0.873832
330 0.833982 0.213835 0.771225
331 0.012171 0.322830 0.229567
332 0.506863 0.736853 0.097676
333 0.514922 0.938412 0.228647
334 0.677141 0.592880 0.010064
335 0.475826 0.708770 0.043975
336 0.879521 0.520081 0.030661
337 0.224414 0.953676 0.582320
338 0.107473 0.287545 0.456704
339 0.020950 0.411616 0.489459
340 0.243678 0.588639 0.753240
341 0.235834 0.620500 0.639622
342 0.948540 0.778276 0.848345
343 0.490420 0.185349 0.995815
344 0.129356 0.471457 0.068093
345 0.943851 0.964925 0.719389
346 0.349993 0.254382 0.265303
347 0.127294 0.525809 0.141817
348 0.316731 0.626706 0.727544
349 0.024273 0.430116 0.652125
350 0.853246 0.475325 0.969206
351 0.265633 0.013509 0.483753
352 0.256114 0.823718 0.232773
353 0.310629 0.791227 0.715143
354 0.558051 0.704948 0.418637
355 0.005310 0.011355 0.511222
356 0.083291 0.051075 0.965517
357 0.859003 0.152027 0.000664
358 0.941668 0.278325 0.185898
359 0.691508 0.108904 0.264650
360 0.975095 0.639463 0.520678
361 0.397919 0.774501 0.140957
362 0.967338 0.861123 0.617657
363 0.042906 0.700856 0.913284
364 0.524577 0.354225 0.120277
365 0.754901 0.885022 0.100252
366 0.758985 0.017060 0.967055
367 0.615058 0.552439 0.295950
368 0.929292 0.265906 0.828147
369 0.985109 0.783397 0.518990
370 0.066074 0.472414 0.438256
371 0.202796 0.423588 0.357758
372 0.163684 0.441374 0.262800
373 0.522062 0.035160 0.906231
374 0.816364 0.552581 0.851809
375 0.962395 0.110522 0.630832
376 0.997994 0.987889 0.603323
377 0.128021 0.583193 0.002065
378 0.198911 0.956123 0.330441
379 0.638390 0.280859 0.947822
380 0.728559 0.329651 0.791761
381 0.108166 0.392319 0.221218
382 0.683726 0.102446 0.397026
383 0.276650 0.506343 0.349898
384 0.706411 0.024577 0.633987
385 0.230571 0.268709 0.800256
386 0.955568 0.316550 0.826805
387 0.103991 0.633982 0.751032
388 0.155978 0.426002 0.892707
389 0.103578 0.018096 0.590585
390 0.435532 0.798689 0.923456
391 0.299154 0.388404 0.486272
392 0.588151 0.983854 0.697330
393 0.389549 0.263768 0.944626
394 0.135548 0.720266 0.925395
395 0.664666 0.423054 0.198991
396 0.367475 0.706872 0.649534
397 0.927976 0.866861 0.816151
398 0.911451 0.276337 0.369524
399 0.379894 0.560451 0.668218
400 0.286717 0.019462 0.399222
401 0.308528 0.942185 0.888265
402 0.860311 0.653000 0.344289
403 0.548849 0.815225 0.098610
404 0.801075 0.041180 0.816421
405 0.807564 0.051007 0.627161
406 0.502453 0.169820 0.148379
407 0.773259 0.567693 0.982999
408 0.982248 0.992667 0.118616
409 0.938256 0.244570 0.458212
410 0.757407 0.203621 0.566312
411 0.185817 0.104736 0.116559
412 0.357639 0.004655 0.424854
413 0.664197 0.401688 0.085795
414 0.062689 0.278117 0.169313
415 0.965095 0.151230 0.805462
416 0.586108 0.569287 0.512081
417 0.971763 0.363845 0.787916
418 0.555294 0.395634 0.955466
419 0.598316 0.118917 0.417539
420 0.781582 0.693747 0.916340
421 0.259377 0.758194 0.459875
422 0.573610 0.955047 0.979286
423 0.861591 0.359097 0.887701
424 0.638609 0.429997 0.035743
425 0.770128 0.502106 0.786188
426 0.748023 0.793567 0.300651
427 0.800799 0.548846 0.473326
428 0.675126 0.021359 0.102317
429 0.292177 0.982990 0.139746
430 0.330596 0.051053 0.331269
431 0.320326 0.946807 0.845154
432 0.382764 0.024769 0.831031
433 0.660536 0.152364 0.996071
434 0.100233 0.867115 0.294266
435 0.435353 0.795457 0.677508
436 0.937864 0.621140 0.097810
437 0.884360 0.769156 0.711870
438 0.053734 0.396223 0.167436
439 0.821904 0.700529 0.883078
440 0.966575 0.774748 0.994233
441 0.614770 0.037130 0.014252
442 0.342104 0.823472 0.866135
443 0.960813 0.065121 0.044571
444 0.913284 0.305047 0.557987
445 0.982445 0.400449 0.665871
446 0.400880 0.768195 0.527715
447 0.237523 0.271306 0.258059
448 0.532320 0.703189 0.949280
449 0.694087 0.781193 0.168926
450 0.374063 0.413780 0.686380
451 0.295892 0.303292 0.355889
452 0.810302 0.577590 0.075277
453 0.078246 0.371287 0.766591
454 0.688683 0.707982 0.767210
455 0.287153 0.548256 0.543353
456 0.739633 0.956871 0.277990
457 0.793282 0.659971 0.580238
458 0.774880 0.944032 0.036691
459 0.147400 0.756287 0.083791
460 0.516124 0.219861 0.274296
461 0.701840 0.030193 0.873319
462 0.444479 0.502393 0.540048
463 0.645544 0.344857 0.101107
464 0.318379 0.168142 0.556133
465 0.318029 0.958067 0.965734
466 0.620126 0.617497 0.985379
467 0.887283 0.765070 0.313591
468 0.365539 0.201267 0.487148
469 0.990369 0.912151 0.118349
470 0.025190 0.898638 0.537170
471 0.200190 0.673653 0.644223
472 0.122086 0.259600 0.060078
473 0.209860 0.132306 0.193236
474 0.685467 0.049500 0.101855
475 0.134174 0.316541 0.298750
476 0.255064 0.750537 0.998023
477 0.533978 0.944203 0.396610
478 0.106682 0.408774 0.296128
479 0.493407 0.657044 0.461050
480 0.935161 0.884765 0.701978
481 0.489685 0.131687 0.397014
482 0.704402 0.284886 0.103988
483 0.907898 0.709051 0.615276
484 0.792499 0.835646 0.483459
485 0.881188 0.916419 0.271551
486 0.607545 0.526584 0.537946
487 0.937663 0.305189 0.983434
488 0.902131 0.458723 0.817453
489 0.769047 0.677895 0.319834
490 0.196451 0.671528 0.842973
491 0.016253 0.642803 0.442873
492 0.898088 0.321473 0.474185
493 0.514767 0.140440 0.712892
494 0.830476 0.057909 0.291389
495 0.038045 0.956544 0.667169
496 0.964200 0.531494 0.802069
497 0.374414 0.353819 0.378268
498 0.657862 0.359453 0.900367
499 0.983275 0.030427 0.193623
500 0.112250 0.042364 0.227741
501 0.446793 0.836990 0.221824
502 0.493945 0.929619 0.667215
503 0.798079 0.550994 0.980466
504 0.588662 0.045511 0.197983
505 0.404774 0.601277 0.771931
506 0.413086 0.710058 0.789870
507 0.317260 0.979270 0.649656
508 0.880998 0.555938 0.741603
509 0.770544 0.908248 0.150350
510 0.558283 0.428379 0.923159
511 0.105095 0.982574 0.875451
512 0.073826 0.490966 0.717560
513 0.738152 0.906494 0.799865
514 0.310930 0.498435 0.701786
515 0.138437 0.193991 0.481042
516 0.298246 0.862559 0.586277
517 0.348665 0.848833 0.804878
518 0.998355 0.847308 0.414457
519 0.127499 0.840641 0.059758
520 0.350271 0.919738 0.960766
521 0.640565 0.688648 0.042454
522 0.514480 0.546868 0.340101
523 0.068597 0.228908 0.357984
524 0.435142 0.590927 0.722392
525 0.317632 0.328954 0.019692
526 0.040875 0.257822 0.740245
527 0.628314 0.769789 0.768919
528 0.856567 0.720319 0.979011
529 0.898825 0.586717 0.588158
530 0.034267 0.998527 0.131576
531 0.740347 0.821015 0.373055
532 0.196852 0.098760 0.748606
533 0.452654 0.713718 0.915408
534 0.146584 0.919171 0.411626
535 0.305267 0.943062 0.990652
536 0.198892 0.656838 0.106495
537 0.650914 0.827313 0.684499
538 0.417333 0.383066 0.393122
539 0.589712 0.881567 0.929066
540 0.053530 0.181622 0.112224
541 0.193335 0.346608 0.506532
542 0.629461 0.732142 0.890112
543 0.989088 0.662856 0.845365
544 0.778039 0.307532 0.875692
545 0.042763 0.000367 0.273733
546 0.462098 0.638363 0.101770
547 0.673010 0.801816 0.185313
548 0.415125 0.519985 0.451807
549 0.799830 0.960522 0.798953
550 0.077993 0.804936 0.066596
551 0.235970 0.153097 0.197519
552 0.528315 0.671690 0.470321
553 0.959696 0.240292 0.763140
554 0.870182 0.562066 0.456223
555 0.596184 0.428810 0.555194
556 0.416934 0.400470 0.695346
557 0.092851 0.166542 0.851198
558 0.771077 0.281454 0.377269
559 0.926027 0.818077 0.614346
560 0.221490 0.044252 0.431258
561 0.672627 0.828480 0.852689
562 0.032776 0.244157 0.339095
563 0.188732 0.802975 0.767466
564 0.516833 0.982926 0.144059
565 0.899652 0.116463 0.163182
566 0.696219 0.109570 0.565845
567 0.420234 0.728474 0.900675
568 0.769872 0.849690 0.032945
569 0.310195 0.515433 0.415953
570 0.231255 0.307874 0.945431
571 0.294181 0.353904 0.003710
572 0.845078 0.154841 0.204144
573 0.255265 0.884622 0.206451
574 0.797526 0.808049 0.927021
575 0.115561 0.217279 0.742898
576 0.196001 0.286330 0.166742
577 0.172697 0.481553 0.109683
578 0.321698 0.426594 0.024548
579 0.388333 0.094122 0.493579
580 0.825738 0.818422 0.080449
581 0.601228 0.834586 0.237973
582 0.761927 0.890764 0.806124
583 0.107301 0.009060 0.191724
584 0.270477 0.616183 0.384273
585 0.703407 0.353075 0.154425
586 0.312690 0.884324 0.958532
587 0.207513 0.788468 0.273349
588 0.887132 0.165546 0.665960
589 0.084211 0.973893 0.700633
590 0.841816 0.566669 0.476801
591 0.621882 0.528742 0.469384
592 0.759450 0.178201 0.171172
593 0.431843 0.320748 0.074125
594 0.844470 0.771603 0.543921
595 0.979325 0.072600 0.766669
596 0.266370 0.368599 0.219279
597 0.789038 0.144240 0.840017
598 0.661578 0.059023 0.810982
599 0.627756 0.904982 0.748722
600 0.561121 0.836547 0.278050
601 0.546950 0.293617 0.968204
602 0.226196 0.015738 0.325855
603 0.502509 0.028363 0.559248
604 0.874283 0.704732 0.622968
605 0.955962 0.958279 0.824266
606 0.607742 0.487765 0.013316
607 0.606262 0.989088 0.818101
608 0.340605 0.152047 0.784059
609 0.743938 0.967047 0.874842
610 0.555663 0.101284 0.483501
611 0.313695 0.512408 0.301702
612 0.861823 0.844327 0.315465
613 0.599581 0.430181 0.909093
614 0.187361 0.697728 0.970375
615 0.175276 0.201966 0.693723
616 0.779154 0.490549 0.609686
617 0.212682 0.476614 0.112072
618 0.321422 0.284780 0.444625
619 0.930126 0.181268 0.401388
620 0.615597 0.946557 0.133148
621 0.917877 0.081054 0.480741
622 0.454590 0.209603 0.347460
623 0.454165 0.865211 0.955064
624 0.518926 0.870100 0.608172
625 0.349087 0.194194 0.413135
626 0.522824 0.044443 0.145841
627 0.600184 0.225002 0.837326
628 0.326942 0.104834 0.083531
629 0.937123 0.118020 0.140910
630 0.862666 0.254288 0.665951
631 0.816726 0.607181 0.957489
632 0.708883 0.112752 0.558410
633 0.718187 0.801957 0.026321
634 0.718879 0.825681 0.746834
635 0.512349 0.458021 0.549419
636 0.704644 0.922914 0.617035
637 0.887834 0.701257 0.068336
638 0.500828 0.286486 0.285175
639 0.355928 0.314733 0.578610
640 0.683602 0.268749 0.129763
641 0.058809 0.575753 0.186130
642 0.009248 0.927753 0.537140
643 0.092448 0.842921 0.983203
644 0.448601 0.042490 0.117546
645 0.381654 0.885523 0.148039
646 0.823990 0.014976 0.457389
647 0.644397 0.060379 0.614763
648 0.944404 0.160260 0.729611
649 0.609094 0.185116 0.006203
650 0.009284 0.532092 0.942779
651 0.644299 0.714300 0.493865
652 0.581889 0.126368 0.876821
653 0.760793 0.998199 0.297723
654 0.227018 0.125162 0.964210
655 0.780885 0.166325 0.552686
656 0.413768 0.151486 0.162073
657 0.963470 0.304964 0.941439
658 0.075611 0.460803 0.129619
659 0.004787 0.553766 0.113894
660 0.722025 0.698116 0.176333
661 0.941742 0.721043 0.297970
662 0.709234 0.731930 0.342226
663 0.375589 0.359107 0.616618
664 0.900410 0.173193 0.875200
665 0.027653 0.660339 0.414439
666 0.791282 0.721198 0.480108
667 0.643864 0.501773 0.811518
668 0.476084 0.523156 0.250521
669 0.605043 0.302905 0.577284
670 0.169678 0.159469 0.417030
671 0.426820 0.268109 0.131597
672 0.039211 0.025232 0.271550
673 0.461853 0.726243 0.474872
674 0.904051 0.035220 0.180661
675 0.338514 0.577496 0.852736
676 0.350202 0.267989 0.061889
677 0.821303 0.379666 0.571550
678 0.983555 0.001595 0.145450
679 0.779111 0.805127 0.769247
680 0.536999 0.978857 0.396185
681 0.601944 0.063369 0.409857
682 0.722500 0.238739 0.943828
683 0.686783 0.287575 0.768999
684 0.083165 0.974774 0.049285
685 0.933456 0.252854 0.757824
686 0.000074 0.254240 0.749101
687 0.532336 0.114952 0.393630
688 0.375549 0.568162 0.667977
689 0.840830 0.497231 0.392022
690 0.143977 0.804823 0.713370
691 0.408677 0.518432 0.665183
692 0.164806 0.027198 0.317504
693 0.595585 0.486606 0.692555
694 0.819690 0.488442 0.134267
695 0.850628 0.574990 0.739937
696 0.704665 0.968212 0.295307
697 0.705307 0.365676 0.395411
698 0.230595 0.344010 0.948297
699 0.292571 0.245991 0.583138
700 0.258036 0.473386 0.834176
701 0.230400 0.426691 0.610490
702 0.545629 0.974723 0.680370
703 0.739946 0.966956 0.414438
704 0.355380 0.043862 0.184204
705 0.237190 0.183504 0.754784
706 0.535883 0.667634 0.820462
707 0.230774 0.325924 0.708360
708 0.392759 0.029271 0.434955
709 0.908273 0.409022 0.332249
710 0.989525 0.644416 0.365998
711 0.102020 0.787849 0.708075
712 0.921916 0.217276 0.114924
713 0.724073 0.203396 0.176104
714 0.319807 0.816825 0.539537
715 0.045850 0.463895 0.683980
716 0.538368 0.572450 0.224777
717 0.847739 0.561399 0.713246
718 0.981864 0.428199 0.881067
719 0.007281 0.033407 0.590280
720 0.311449 0.248277 0.277935
721 0.318403 0.728948 0.569196
722 0.789036 0.830197 0.842935
723 0.414644 0.421273 0.926266
724 0.661764 0.080467 0.542187
725 0.356007 0.987435 0.013655
726 0.612181 0.723623 0.288907
727 0.973642 0.859537 0.915653
728 0.019232 0.569872 0.294650
729 0.849029 0.632850 0.538877
730 0.114588 0.540223 0.631904
731 0.955912 0.585051 0.967401
732 0.961606 0.650200 0.505908
733 0.466022 0.890379 0.028257
734 0.113808 0.102072 0.756935
735 0.339651 0.637969 0.603783
736 0.385828 0.531568 0.645139
737 0.940950 0.575634 0.614368
738 0.067856 0.952216 0.528082
739 0.801273 0.050291 0.420910
740 0.256975 0.266976 0.791454
741 0.623867 0.439745 0.010586
742 0.964928 0.962023 0.217552
743 0.041346 0.530199 0.951411
744 0.910396 0.584663 0.303549
745 0.329961 0.897914 0.491784
746 0.131116 0.248425 0.276795
747 0.123547 0.463044 0.916051
748 0.668783 0.072474 0.005495
749 0.276248 0.362693 0.776750
750 0.967006 0.387567 0.686690
751 0.994902 0.745667 0.636190
752 0.078075 0.323215 0.913392
753 0.201005 0.843590 0.696324
754 0.366324 0.529174 0.542806
755 0.714054 0.516556 0.133076
756 0.773455 0.406272 0.963094
757 0.283514 0.263079 0.333507
758 0.572317 0.894870 0.176282
759 0.279679 0.581680 0.454334
760 0.447323 0.820734 0.923878
761 0.481307 0.687352 0.801059
762 0.518366 0.294316 0.638085
763 0.585109 0.901563 0.052407
764 0.910131 0.534432 0.015676
765 0.344702 0.724334 0.488433
766 0.980159 0.422610 0.326635
767 0.821672 0.547907 0.682327
768 0.805702 0.671428 0.422407
769 0.124796 0.580248 0.897433
770 0.418892 0.910725 0.503528
771 0.620842 0.832988 0.564597
772 0.090969 0.980979 0.245849
773 0.710505 0.505113 0.478773
774 0.243941 0.722151 0.112788
775 0.990453 0.845374 0.534509
776 0.424553 0.286465 0.501591
777 0.879417 0.275006 0.500537
778 0.234550 0.337149 0.190261
779 0.990539 0.571497 0.732815
780 0.098250 0.366118 0.892640
781 0.084438 0.165483 0.625418
782 0.622789 0.838227 0.935493
783 0.141986 0.259374 0.427461
784 0.000903 0.069814 0.226491
785 0.481102 0.251523 0.876682
786 0.324273 0.924623 0.974787
787 0.449862 0.227129 0.291666
788 0.776334 0.273350 0.380583
789 0.478576 0.575111 0.996100
790 0.232210 0.353424 0.262891
791 0.361113 0.100805 0.359810
792 0.887865 0.298590 0.371935
793 0.944474 0.728379 0.516739
794 0.777193 0.123180 0.464490
795 0.118236 0.233618 0.141867
796 0.361801 0.381639 0.947309
797 0.264126 0.472429 0.811379
798 0.815618 0.750343 0.287834
799 0.494972 0.186212 0.188400
800 0.435841 0.738592 0.526584
801 0.886683 0.830909 0.031605
802 0.568419 0.609161 0.961575
803 0.023237 0.531104 0.204781
804 0.053663 0.587489 0.772604
805 0.774865 0.030288 0.406946
806 0.044510 0.247839 0.192881
807 0.215183 0.339118 0.277418
808 0.962280 0.352407 0.894173
809 0.181042 0.763747 0.061346
810 0.462761 0.005510 0.810291
811 0.950486 0.035107 0.933846
812 0.773854 0.358862 0.908877
813 0.296257 0.409295 0.096711
814 0.656939 0.029601 0.484905
815 0.683192 0.821238 0.149941
816 0.754090 0.719077 0.559571
817 0.584645 0.091271 0.600471
818 0.381522 0.867581 0.313099
819 0.576595 0.426571 0.876262
820 0.253917 0.078802 0.748656
821 0.412897 0.589098 0.026389
822 0.952110 0.877618 0.623868
823 0.017030 0.377976 0.978797
